datetime,open,close,volume,MACD,ATREMA,fed,usdx
2/21/2007,1459.6,1457.63,1.45E+09,153.05749,8.5998511,5.23,84.21 
2/22/2007,1457.29,1456.38,1.08E+09,144.78897,9.4165674,5.26,84.32 
2/23/2007,1456.22,1451.18,1.43E+09,45.965248,8.9510449,5.24,84.07 
2/26/2007,1451.04,1449.37,1.57E+09,107.80081,9.7906966,5.3,83.93 
2/27/2007,1449.25,1399.04,2.26E+09,136.05658,26.510464,5.27,83.48 
2/28/2007,1399.01,1406.81,2.18E+09,124.56851,24.086976,5.41,83.57 
3/1/2007,1402.97,1403.17,2.15E+09,5.0539695,25.587984,5.31,83.68 
3/2/2007,1401.67,1387.17,1.84E+09,95.604419,22.568656,5.23,83.74 
3/5/2007,1385.13,1374.12,1.93E+09,112.44989,21.009104,5.27,84.15 
3/6/2007,1374.06,1395.41,1.87E+09,132.31845,21.952736,5.22,84.07 
3/7/2007,1394.98,1391.97,1.75E+09,134.25455,18.141824,5.24,83.78 
3/8/2007,1394.31,1401.89,1.68E+09,70.649834,17.444549,5.24,84.10 
3/9/2007,1403.49,1402.85,1.46E+09,56.583575,15.913033,5.24,84.24 
3/12/2007,1402.58,1406.6,1.48E+09,85.741265,14.255355,5.25,83.86 
3/13/2007,1406.23,1377.95,1.94E+09,98.023003,19.13357,5.25,83.73 
3/14/2007,1377.89,1387.17,2.09E+09,125.24809,20.739047,5.27,83.61 
3/15/2007,1386.92,1392.28,1.57E+09,80.506051,17.349365,5.29,83.68 
3/16/2007,1391.78,1386.95,1.89E+09,66.701901,16.19291,5.25,83.23 
3/19/2007,1387.78,1402.06,1.54E+09,64.75684,16.21194,5.26,83.39 
3/20/2007,1402.08,1410.93,1.55E+09,119.57784,14.41796,5.26,83.11 
3/21/2007,1411.79,1435.04,1.77E+09,99.51393,18.951973,5.26,82.77 
3/22/2007,1435.04,1434.54,1.74E+09,84.273997,15.227982,5.27,83.09 
3/23/2007,1434.62,1436.11,1.46E+09,57.653376,12.045321,5.24,83.28 
3/26/2007,1436.11,1437.5,1.53E+09,55.653388,12.820214,5.28,83.08 
3/27/2007,1437.49,1429.61,1.49E+09,112.13238,12.533476,5.25,83.01 
3/28/2007,1428.35,1417.23,1.67E+09,113.16978,13.538984,5.27,83.03 
3/29/2007,1417.17,1422.53,1.59E+09,79.355677,13.349323,5.29,83.09 
3/30/2007,1422.45,1420.86,1.61E+09,52.396047,15.672882,5.3,82.93 
4/2/2007,1420.83,1424.55,1.60E+09,8.95433,13.488588,5.25,82.87 
4/3/2007,1424.27,1437.77,1.62E+09,88.90319,14.422392,5.2,83.15 
4/4/2007,1438.02,1439.37,1.45E+09,105.39055,11.308261,5.21,82.96 
4/5/2007,1438.65,1443.76,1.31E+09,78.002815,10.275508,5.3,82.68 
4/9/2007,1444.27,1444.61,1.31E+09,77.438642,8.457005,5.28,83.10 
4/10/2007,1443.76,1448.39,1.40E+09,61.90798,7.29467,5.26,82.70 
4/11/2007,1448.23,1438.87,1.64E+09,92.881891,8.93978,5.24,82.67 
4/12/2007,1438.87,1447.8,1.54E+09,77.901405,10.663187,5.27,82.37 
4/13/2007,1447.8,1452.85,1.49E+09,71.210115,10.095458,5.25,82.13 
4/16/2007,1453.75,1468.47,1.60E+09,92.325173,11.990305,5.29,82.07 
4/17/2007,1468.47,1471.48,1.62E+09,119.925,10.393537,5.2,81.83 
4/18/2007,1471.47,1472.5,1.65E+09,132.6119,10.312358,5.19,81.74 
4/19/2007,1468.53,1470.73,1.62E+09,75.137256,10.128239,5.23,81.64 
4/20/2007,1470.68,1484.35,1.85E+09,75.03492,11.438826,5.25,81.64 
4/23/2007,1484.24,1480.93,1.43E+09,89.580557,10.00255,5.23,81.74 
4/24/2007,1480.93,1480.41,1.73E+09,110.86113,10.025034,5.2,81.55 
4/25/2007,1480.75,1495.42,1.81E+09,125.15964,12.120022,5.19,81.43 
4/26/2007,1495.77,1494.25,1.78E+09,76.976458,10.363348,5.24,81.75 
4/27/2007,1494.28,1494.06,1.52E+09,66.876701,9.7888989,5.24,81.53 
4/30/2007,1494.06,1482.37,1.72E+09,89.502017,11.482599,5.29,81.45 
5/1/2007,1483,1486.3,1.89E+09,112.17406,11.178399,5.26,81.60 
5/2/2007,1486.45,1495.92,1.77E+09,55.057401,11.7756,5.21,81.74 
5/3/2007,1496.02,1502.39,1.67E+09,123.89644,10.443733,5.24,81.95 
5/4/2007,1502.35,1505.62,1.53E+09,60.218613,9.8091554,5.24,81.74 
5/7/2007,1505.54,1509.48,1.41E+09,85.867281,8.3594369,5.24,81.68 
5/8/2007,1509.36,1507.72,1.55E+09,114.11983,8.512958,5.21,81.94 
5/9/2007,1505.78,1512.58,1.63E+09,130.94041,9.0186386,5.21,82.02 
5/10/2007,1511.76,1491.47,1.68E+09,131.55003,13.065759,5.25,82.29 
5/11/2007,1491.47,1505.85,1.51E+09,78.910407,13.633839,5.27,82.12 
5/14/2007,1505.76,1503.15,1.54E+09,79.327526,13.275893,5.26,82.07 
5/15/2007,1502.71,1501.18,1.71E+09,113.46594,13.650595,5.29,81.75 
5/16/2007,1500.75,1514.14,1.62E+09,127.75808,13.567064,5.25,82.16 
5/17/2007,1514.01,1512.75,1.59E+09,77.572959,11.661376,5.25,82.32 
5/18/2007,1513.8,1522.75,1.64E+09,62.591655,11.110917,5.24,82.20 
5/21/2007,1522.71,1525.1,1.93E+09,88.931413,9.7939447,5.24,82.36 
5/22/2007,1525.1,1524.12,1.59E+09,116.42875,8.9259632,5.23,82.39 
5/23/2007,1524.09,1522.28,1.71E+09,129.7182,9.4606421,5.25,82.31 
5/24/2007,1522.1,1507.51,1.87E+09,70.184266,14.350428,5.24,82.41 
5/25/2007,1507.5,1515.73,1.29E+09,60.371563,12.870285,5.29,82.33 
5/29/2007,1515.55,1518.11,1.43E+09,91.819761,11.84019,5.29,82.31 
5/30/2007,1517.6,1530.23,1.66E+09,84.621912,14.616794,5.25,82.43 
5/31/2007,1530.23,1530.62,1.85E+09,71.282211,12.177862,5.28,82.30 
6/1/2007,1530.62,1536.34,1.63E+09,76.714999,11.431908,5.23,82.32 
6/4/2007,1536.34,1539.18,1.52E+09,77.000474,10.361272,5.24,82.06 
6/5/2007,1539.18,1530.95,1.63E+09,126.30664,11.427515,5.19,81.89 
6/6/2007,1530.95,1517.38,1.65E+09,145.79219,13.22501,5.25,81.90 
6/7/2007,1517.38,1490.72,1.97E+09,73.416792,17.820007,5.25,82.29 
6/8/2007,1490.72,1507.67,1.66E+09,62.759276,18.663338,5.26,82.69 
6/11/2007,1507.67,1509.12,1.40E+09,98.273545,16.502225,5.27,82.71 
6/12/2007,1509.12,1493,1.70E+09,113.63949,17.121483,5.26,82.89 
6/13/2007,1493,1515.67,1.71E+09,133.14133,19.097656,5.26,83.04 
6/14/2007,1515.67,1522.97,1.56E+09,75.731393,16.355104,5.28,83.13 
6/15/2007,1522.97,1532.91,1.89E+09,64.413682,16.150069,5.26,82.85 
6/18/2007,1532.91,1531.05,1.38E+09,101.16568,12.806713,5.23,82.71 
6/19/2007,1531.05,1533.7,1.60E+09,132.71095,11.931142,5.21,82.54 
6/20/2007,1533.7,1512.84,1.83E+09,56.604058,16.270761,5.27,82.52 
6/21/2007,1512.84,1522.18,1.76E+09,81.86452,16.897174,5.26,82.73 
6/22/2007,1522.18,1502.56,2.38E+09,72.419757,18.411449,5.24,82.34 
6/25/2007,1502.56,1497.74,1.83E+09,96.44512,19.477633,5.29,82.32 
6/26/2007,1497.74,1492.89,1.89E+09,126.37308,18.178422,5.25,82.29 
6/27/2007,1492.89,1506.34,1.89E+09,136.41264,19.658948,5.26,82.32 
6/28/2007,1506.34,1505.71,1.67E+09,74.525566,16.915965,5.26,82.33 
6/29/2007,1505.71,1503.35,1.76E+09,65.499247,19.250644,5.31,81.92 
7/2/2007,1503.35,1519.43,1.47E+09,64.410683,18.200429,5.31,81.39 
7/5/2007,1524.87,1525.4,1.46E+09,143.13833,12.566857,5.25,81.54 
7/6/2007,1525.4,1530.43,1.36E+09,69.281684,12.354572,5.22,81.46 
7/9/2007,1530.43,1531.85,1.51E+09,101.85053,10.463048,5.22,81.43 
7/10/2007,1531.85,1510.12,1.80E+09,102.42542,14.238698,5.24,80.86 
7/11/2007,1510.12,1518.76,1.71E+09,152.73211,13.702466,5.24,80.73 
7/12/2007,1518.76,1547.7,1.94E+09,88.645516,18.85831,5.26,80.64 
7/13/2007,1547.7,1552.5,1.56E+09,76.004458,15.988874,5.25,80.58 
7/16/2007,1552.5,1549.52,1.50E+09,114.55907,13.732582,5.32,80.52 
7/17/2007,1549.52,1549.37,1.67E+09,138.92518,11.591722,5.28,80.54 
7/18/2007,1549.37,1546.17,2.01E+09,149.39452,12.957814,5.26,80.42 
7/19/2007,1546.17,1553.08,1.81E+09,81.927781,11.67521,5.25,80.42 
7/20/2007,1553.08,1534.1,2.08E+09,103.15327,15.686806,5.25,80.29 
7/23/2007,1534.1,1541.56,1.72E+09,113.81207,14.777871,5.26,80.35 
7/24/2007,1541.56,1511.04,2.29E+09,133.16819,20.791914,5.25,80.08 
7/25/2007,1511.04,1518.09,2.38E+09,145.09816,20.721276,5.32,80.65 
7/26/2007,1518.09,1482.66,2.49E+09,76.870894,31.194184,5.28,80.45 
7/27/2007,1482.66,1458.95,2.66E+09,63.214283,30.456123,5.25,80.95 
7/30/2007,1458.95,1473.91,2.29E+09,81.414871,28.117415,5.29,80.85 
7/31/2007,1473.91,1455.27,2.51E+09,119.42622,30.138277,5.28,80.77 
8/1/2007,1455.27,1465.81,2.92E+09,126.95888,29.672184,5.3,80.87 
8/2/2007,1465.81,1472.2,2.43E+09,109.07741,24.91479,5.24,80.71 
8/3/2007,1472.2,1433.06,2.37E+09,70.173076,30.056526,5.24,80.18 
8/6/2007,1433.06,1467.67,2.82E+09,101.08063,33.474351,5.26,80.25 
8/7/2007,1467.67,1476.71,2.73E+09,133.58202,32.822901,5.26,80.48 
8/8/2007,1476.71,1497.49,3.06E+09,148.01327,30.945267,5.27,80.34 
8/9/2007,1497.49,1453.09,3.27E+09,71.265456,35.430178,5.41,80.74 
8/10/2007,1453.09,1453.64,2.97E+09,95.880833,34.380119,4.68,80.68 
8/13/2007,1453.64,1452.92,2.05E+09,107.86464,27.830079,4.81,81.05 
8/14/2007,1452.92,1426.54,2.12E+09,134.3108,28.733386,4.54,81.49 
8/15/2007,1426.54,1406.7,2.38E+09,140.13678,31.295591,4.71,81.82 
8/16/2007,1406.7,1411.27,3.62E+09,60.965153,35.843727,4.97,81.73 
8/17/2007,1411.27,1445.93,1.98E+09,56.257512,36.919151,4.91,81.43 
8/20/2007,1445.93,1445.55,1.85E+09,86.001063,31.682768,5.03,81.40 
8/21/2007,1445.55,1447.12,1.67E+09,129.35739,26.248512,4.89,81.49 
8/22/2007,1447.12,1464.06,1.84E+09,146.12407,23.442341,4.77,81.25 
8/23/2007,1464.06,1462.5,1.71E+09,70.812818,21.688227,4.88,81.14 
8/24/2007,1462.5,1479.37,1.41E+09,55.141721,20.745485,5.11,80.67 
8/27/2007,1479.37,1466.79,1.34E+09,112.02647,18.293657,5.27,80.74 
8/28/2007,1466.79,1432.36,1.71E+09,140.64085,23.789104,5.3,80.76 
8/29/2007,1432.36,1463.76,1.57E+09,155.35101,26.442736,5,80.70 
8/30/2007,1463.76,1457.64,1.44E+09,86.397393,23.355158,5,80.79 
8/31/2007,1457.64,1473.99,1.52E+09,69.298234,23.523438,4.96,80.79 
9/4/2007,1473.99,1489.42,1.54E+09,108.37001,23.765626,5.22,80.88 
9/5/2007,1489.42,1472.29,1.66E+09,138.24187,23.537084,5.18,80.62 
9/6/2007,1472.29,1478.55,1.37E+09,83.226059,20.384722,4.98,80.47 
9/7/2007,1478.55,1453.55,1.77E+09,68.021084,23.419815,4.86,79.96 
9/10/2007,1453.55,1451.7,1.58E+09,62.810465,23.266543,5.07,79.82 
9/11/2007,1451.7,1471.49,1.68E+09,122.09069,22.444362,5.06,79.70 
9/12/2007,1471.49,1471.56,1.60E+09,144.67494,19.546241,5.18,79.36 
9/13/2007,1471.56,1483.95,1.60E+09,76.361671,19.067494,5.09,79.51 
9/14/2007,1483.95,1484.25,1.47E+09,64.945772,16.981663,5.25,79.62 
9/17/2007,1484.25,1476.65,1.44E+09,107.38683,15.467775,5.33,79.72 
9/18/2007,1476.65,1519.78,2.06E+09,141.78576,24.73185,4.92,79.21 
9/19/2007,1519.78,1529.03,2.14E+09,151.66381,22.8179,4.74,79.30 
9/20/2007,1529.03,1518.75,1.64E+09,34.951007,19.451933,4.77,78.58 
9/21/2007,1518.75,1525.75,2.04E+09,83.618136,17.014622,4.76,78.60 
9/24/2007,1525.75,1517.73,1.74E+09,105.02307,16.019748,4.74,78.53 
9/25/2007,1517.73,1517.21,1.77E+09,137.86938,14.393165,4.82,78.31 
9/26/2007,1517.21,1525.42,1.80E+09,153.14169,13.655444,4.88,78.49 
9/27/2007,1525.42,1531.38,1.60E+09,82.853451,11.450296,4.93,78.34 
9/28/2007,1531.38,1526.75,1.63E+09,69.396253,11.550197,4.58,77.72 
10/1/2007,1526.75,1547.04,1.82E+09,143.14361,15.123465,4.92,77.90 
10/2/2007,1547.04,1546.63,1.72E+09,103.28709,12.628977,4.78,78.30 
10/3/2007,1546.63,1539.59,1.70E+09,134.64651,11.849318,4.68,78.57 
10/4/2007,1539.59,1542.84,1.50E+09,73.473394,10.029545,4.74,78.48 
10/5/2007,1542.84,1557.59,1.62E+09,67.926667,13.04303,4.77,78.31 
10/8/2007,1557.59,1552.58,1.13E+09,112.92811,11.558687,4.77,78.67 
10/9/2007,1552.58,1565.15,1.63E+09,149.23025,12.192458,4.91,78.53 
10/10/2007,1565.15,1562.47,1.69E+09,146.04873,11.428305,4.52,78.38 
10/11/2007,1562.47,1554.41,2.17E+09,95.549054,17.40887,4.75,78.08 
10/12/2007,1554.41,1561.8,1.55E+09,82.009361,14.585913,4.75,78.22 
10/15/2007,1561.8,1548.71,1.74E+09,119.293,17.700609,4.81,78.09 
10/16/2007,1548.71,1538.53,1.80E+09,147.25517,15.940406,4.68,78.25 
10/17/2007,1538.53,1541.24,2.02E+09,164.74944,18.843604,4.7,78.12 
10/18/2007,1541.24,1540.08,1.78E+09,80.996263,16.239069,4.69,77.59 
10/19/2007,1540.08,1500.63,2.31E+09,66.245996,24.09938,4.77,77.41 
10/22/2007,1500.63,1506.33,1.93E+09,104.15767,21.95292,4.71,78.06 
10/23/2007,1506.33,1519.59,1.84E+09,139.17198,20.101946,4.67,77.59 
10/24/2007,1519.59,1515.88,2.22E+09,157.55072,23.411298,4.74,77.55 
10/25/2007,1515.88,1514.4,2.32E+09,72.722029,23.200865,4.86,77.28 
10/26/2007,1514.4,1535.28,2.01E+09,67.653952,22.510577,4.8,77.03 
10/29/2007,1535.28,1540.98,1.74E+09,112.94003,18.137051,4.84,76.84 
10/30/2007,1540.98,1531.02,1.79E+09,94.628303,15.901367,4.78,76.77 
10/31/2007,1531.02,1549.38,2.20E+09,139.41277,18.387578,4.6,76.48 
11/1/2007,1549.38,1508.43,2.36E+09,160.77472,26.498386,4.59,76.59 
11/2/2007,1508.43,1509.65,2.38E+09,150.40621,24.538924,4.28,76.34 
11/5/2007,1509.65,1502.17,2.12E+09,115.09484,23.322616,4.29,76.43 
11/6/2007,1502.17,1520.27,2.16E+09,144.05378,22.685077,4.22,76.04 
11/7/2007,1520.27,1475.62,2.42E+09,156.33703,30.200051,4.39,75.41 
11/8/2007,1475.62,1474.77,3.02E+09,75.591679,30.863368,4.58,75.46 
11/9/2007,1474.77,1453.7,2.55E+09,64.126673,29.328912,4.49,75.40 
11/12/2007,1453.7,1439.18,2.33E+09,117.23197,28.352608,4.49,75.90 
11/13/2007,1439.18,1481.05,2.30E+09,142.87632,32.965072,4.61,75.88 
11/14/2007,1481.05,1470.58,2.24E+09,160.98604,30.533381,4.6,75.81 
11/15/2007,1470.58,1451.15,2.19E+09,72.093009,29.948921,4.54,76.07 
11/16/2007,1451.15,1458.74,2.32E+09,64.918109,26.029281,4.51,75.83 
11/19/2007,1458.74,1433.27,2.29E+09,122.14095,26.792854,4.51,75.78 
11/20/2007,1433.27,1439.7,2.71E+09,97.739814,28.981902,4.51,75.21 
11/21/2007,1439.7,1416.77,2.27E+09,152.06709,27.341268,4.5,75.07 
11/26/2007,1440.7,1407.22,2.06E+09,124.40539,30.835008,4.62,74.86 
11/27/2007,1407.22,1428.23,2.40E+09,44.997835,27.980005,4.39,75.10 
11/28/2007,1428.23,1469.02,2.50E+09,158.9866,33.11667,4.53,75.08 
11/29/2007,1469.02,1469.72,1.96E+09,19.28012,27.22778,4.55,75.59 
11/30/2007,1469.72,1481.14,2.46E+09,69.721558,24.491853,4.66,76.15 
12/3/2007,1481.14,1472.42,1.85E+09,97.142942,20.021236,4.52,75.93 
12/4/2007,1472.42,1462.79,1.86E+09,141.55289,17.26749,4.5,75.69 
12/5/2007,1462.79,1485.01,2.04E+09,159.49817,19.44166,4.31,76.41 
12/6/2007,1485.01,1507.34,1.98E+09,42.291061,21.57444,4.49,76.38 
12/7/2007,1507.34,1504.66,1.77E+09,68.572533,16.949627,4.41,76.29 
12/10/2007,1504.66,1515.96,1.62E+09,97.481236,15.836418,4.46,76.06 
12/11/2007,1515.96,1477.65,2.27E+09,144.93259,26.310945,4.29,76.22 
12/12/2007,1477.65,1486.59,2.49E+09,164.30211,32.117297,4.28,76.14 
12/13/2007,1486.59,1488.41,2.02E+09,78.126078,28.141531,4.3,76.56 
12/14/2007,1488.41,1467.95,1.89E+09,65.864528,25.607687,4.24,77.44 
12/17/2007,1467.95,1445.9,1.98E+09,130.06798,24.568458,4.31,77.40 
12/18/2007,1445.9,1454.98,2.07E+09,144.64637,24.548972,4.16,77.41 
12/19/2007,1454.98,1453,1.89E+09,162.2994,22.669315,3.98,77.59 
12/20/2007,1453,1460.12,1.96E+09,107.43025,19.882877,4.37,77.79 
12/21/2007,1460.12,1484.46,2.51E+09,74.44746,21.681918,4.28,77.72 
12/26/2007,1496.45,1497.66,1.12E+09,138.98398,16.086408,4.26,77.15 
12/27/2007,1497.66,1476.37,1.31E+09,73.674799,17.990939,4.15,76.61 
12/28/2007,1476.37,1478.49,1.35E+09,64.763656,17.380626,4.01,76.22 
12/31/2007,1478.49,1468.36,1.36E+09,135.6521,16.040417,3.06,76.70 
1/2/2008,1468.36,1447.16,1.92E+09,-6.0929955,20.596945,4.11,75.97 
1/3/2008,1447.16,1447.16,1.91E+09,83.747336,18.087963,4.25,75.89 
1/4/2008,1447.16,1411.63,2.31E+09,37.982674,24.051975,4.18,75.79 
1/7/2008,1411.63,1416.18,2.35E+09,78.210045,22.841317,4.27,76.17 
1/8/2008,1416.18,1390.18,2.61E+09,46.847957,29.220878,4.27,76.11 
1/9/2008,1390.18,1409.13,2.97E+09,72.704459,29.640585,4.26,76.42 
1/14/2008,1401.02,1416.25,2.05E+09,89.65511,25.383724,4.24,75.61 
1/15/2008,1416.25,1380.95,2.56E+09,107.34944,28.805816,4.24,75.57 
1/16/2008,1380.95,1373.2,3.02E+09,50.888883,28.440544,4.22,76.26 
1/17/2008,1373.2,1333.25,2.95E+09,60.94604,34.643696,4.23,76.17 
1/18/2008,1333.25,1325.18,3.34E+09,48.494991,35.685797,4.17,76.38 
1/22/2008,1325.18,1310.5,3.64E+09,-6.6390466,40.753865,3.68,76.35 
1/23/2008,1310.5,1338.6,1.80E+09,79.458866,50.182577,3.43,76.40 
1/24/2008,1338.6,1352.06,3.19E+09,74.138852,40.401718,3.47,75.69 
1/25/2008,1352.06,1330.61,2.71E+09,42.656325,40.621145,3.6,75.97 
1/28/2008,1330.61,1353.97,2.28E+09,70.646597,37.650763,3.5,75.58 
1/29/2008,1353.97,1362.3,2.35E+09,49.848581,30.017176,3.47,75.54 
1/30/2008,1362.3,1355.81,2.64E+09,47.817056,30.98145,3.26,75.03 
1/31/2008,1355.81,1378.55,2.76E+09,55.146503,37.8343,3.22,75.18 
2/1/2008,1378.55,1395.42,2.58E+09,53.435122,31.919534,3.12,75.45 
2/4/2008,1395.42,1380.81,1.94E+09,40.650823,26.526356,2.82,75.37 
2/5/2008,1380.81,1336.64,2.40E+09,37.437415,37.264237,2.71,76.12 
2/6/2008,1336.64,1326.45,2.23E+09,67.717977,34.049491,2.94,76.14 
2/7/2008,1326.45,1336.91,2.55E+09,66.635971,32.836328,3.03,76.94 
2/8/2008,1336.91,1331.29,2.09E+09,40.336225,28.610885,3.05,76.67 
2/11/2008,1331.29,1339.13,2.00E+09,49.781861,26.103923,2.88,76.58 
2/12/2008,1339.13,1348.86,2.25E+09,35.277327,25.059282,2.91,76.32 
2/13/2008,1348.86,1367.21,2.14E+09,69.768493,23.496188,3.02,76.40 
2/14/2008,1367.21,1348.86,2.03E+09,66.749714,22.614125,3.03,76.15 
2/15/2008,1348.86,1349.99,1.99E+09,43.740369,19.03275,2.97,76.10 
2/19/2008,1349.99,1348.78,2.01E+09,49.274273,20.0985,2.94,76.00 
2/20/2008,1348.78,1360.03,2.15E+09,5.3748688,22.452333,3,76.12 
2/21/2008,1360.03,1342.53,2.05E+09,80.866907,24.498222,3.01,75.60 
2/22/2008,1342.53,1353.11,1.99E+09,66.713172,25.418815,2.97,75.52 
2/25/2008,1353.11,1371.8,2.15E+09,75.877619,26.38921,3,75.53 
2/26/2008,1371.8,1381.29,2.28E+09,51.027031,25.609473,2.85,74.76 
2/27/2008,1381.29,1380.02,2.17E+09,69.693529,22.519649,2.93,74.21 
2/28/2008,1380.02,1367.68,2.19E+09,54.973918,20.633099,3.06,73.72 
2/29/2008,1367.68,1330.63,2.46E+09,90.499423,27.842066,3.01,73.71 
3/3/2008,1330.63,1331.34,2.29E+09,60.437705,23.591377,3.1,73.70 
3/4/2008,1331.34,1326.75,2.64E+09,43.721744,23.710918,2.9,73.66 
3/5/2008,1326.75,1333.7,2.38E+09,53.227846,23.793946,2.93,73.48 
3/6/2008,1333.7,1304.34,2.40E+09,64.313707,25.955964,2.99,73.00 
3/7/2008,1304.34,1293.37,2.54E+09,59.55929,27.573976,2.96,73.03 
3/10/2008,1293.37,1273.37,2.37E+09,68.331259,25.832651,2.99,72.99 
3/11/2008,1273.37,1320.65,2.84E+09,58.942157,32.981767,2.95,73.28 
3/12/2008,1320.65,1308.77,2.45E+09,29.65641,30.454511,2.97,72.40 
3/13/2008,1308.77,1315.48,2.82E+09,39.329371,33.493008,2.98,72.07 
3/14/2008,1315.48,1288.14,2.86E+09,53.688876,37.865338,2.99,71.66 
3/17/2008,1288.14,1276.6,3.16E+09,39.415326,35.630226,2.69,71.46 
3/18/2008,1276.6,1330.74,2.96E+09,28.202314,41.80015,2.16,71.57 
3/19/2008,1330.74,1298.42,2.98E+09,12.412671,42.2301,2.08,72.14 
3/20/2008,1298.42,1329.51,3.41E+09,56.32481,39.970067,2.22,72.75 
3/24/2008,1329.51,1349.88,2.50E+09,23.741536,36.703378,2.08,72.95 
3/25/2008,1349.88,1352.99,2.30E+09,22.420954,29.888919,2.42,72.28 
3/26/2008,1352.99,1341.13,2.25E+09,9.4937046,25.452612,2.3,71.51 
3/27/2008,1341.13,1325.66,2.24E+09,52.091549,23.621742,2.27,71.66 
3/28/2008,1325.66,1315.22,2.05E+09,46.94101,23.054494,2.09,71.68 
3/31/2008,1315.22,1322.7,2.33E+09,25.989216,20.60633,2.51,71.80 
4/1/2008,1322.7,1370.18,2.64E+09,68.980189,29.56422,2.38,72.56 
4/2/2008,1370.18,1367.53,2.40E+09,-34.9772,25.176146,2.18,72.26 
4/3/2008,1367.53,1369.31,2.18E+09,30.965834,22.444098,2.19,72.22 
4/4/2008,1369.31,1370.4,2.06E+09,42.442637,20.989398,2.26,72.02 
4/7/2008,1370.4,1372.54,2.08E+09,54.02529,19.899599,2.24,72.20 
4/8/2008,1372.54,1365.54,2.00E+09,22.295338,17.239733,2.23,72.23 
4/9/2008,1365.54,1354.49,1.98E+09,23.091462,17.633155,2.2,71.83 
4/10/2008,1354.49,1360.55,2.05E+09,11.046715,17.465437,2.3,72.12 
4/11/2008,1360.55,1332.83,2.07E+09,29.678932,21.423624,2.37,71.81 
4/14/2008,1332.83,1328.31,1.98E+09,58.963928,17.442416,2.32,71.88 
4/15/2008,1328.31,1334.43,1.99E+09,16.357563,16.084944,2.32,72.02 
4/16/2008,1334.43,1364.71,2.37E+09,37.18231,21.076629,2.35,71.41 
4/17/2008,1364.71,1365.56,2.06E+09,57.542707,17.83442,2.37,71.68 
4/18/2008,1365.56,1390.33,2.35E+09,64.124778,22.002946,2.32,72.01 
4/21/2008,1390.33,1388.17,1.90E+09,78.348165,18.361964,2.28,71.65 
4/22/2008,1388.17,1375.93,2.12E+09,45.129672,18.35131,1.99,71.33 
4/23/2008,1375.93,1379.93,2.28E+09,32.93367,17.444206,2.18,71.82 
4/24/2008,1379.93,1388.81,2.48E+09,50.062386,20.506138,2.26,72.54 
4/25/2008,1388.81,1397.84,2.16E+09,57.583209,20.047425,2.28,72.79 
4/28/2008,1397.84,1396.37,2.00E+09,65.383644,16.198283,2.29,72.79 
4/29/2008,1396.37,1390.93,2.12E+09,42.643148,14.232189,2.21,72.89 
4/30/2008,1390.93,1385.59,2.51E+09,30.733796,16.258126,2.37,72.51 
5/1/2008,1385.59,1409.34,2.47E+09,54.64617,19.838751,2.16,73.28 
5/2/2008,1409.34,1413.9,2.20E+09,6.3866603,18.715834,1.88,73.50 
